id,title,artist,album,duration_sec,rank,explicit
925108,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,267,987446,False
629466,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,228,907033,False
1787742227,Missing (Todd Terry Club Mix / US Radio Edit),Everything But The Girl,Amplified Heart,249,595231,False
125468092,Paradise By the Dashboard Light,Meat Loaf,Bat Out Of Hell,506,492582,False
1043303,Havana,Kenny G,The Moment,440,123591,False
6628158,Show Me Love,Robin S,Show Me Love,269,823665,False
83715290,Don't You Know,Jan Hammer Group,Melodies,180,311372,False
692002952,Sucker,Jonas Brothers,Happiness Begins,181,753164,False
1758924227,Cuts Like A Knife,Bryan Adams,Cuts Like A Knife,319,360831,False
1076253,Sentimental,Kenny G,Breathless,394,124902,False
712067652,One More Fool,Randy Goodrum,Fool's Paradise,231,39828,False
686724092,Hold My Hand (2019 Remaster),Hootie & The Blowfish,Cracked Rear View (25th Anniversary Deluxe Edition),256,108032,False
1030652032,No Ordinary Love,Sade,The Best of Sade,440,767333,False
701326562,"Happy (From ""Despicable Me 2"")",Pharrell Williams,G I R L,233,923864,False
5094168,Groove Is in the Heart,Deee-Lite,World Clique,231,411784,False
757625,These Arms of Mine,Otis Redding,Pain in My Heart,154,172226,False
3303979891,Azizam,Ed Sheeran,Azizam,162,994695,False
72308299,Saxuality,Candy Dulfer,Saxuality,251,91402,False
15590338,Pocketful of Sunshine,Natasha Bedingfield,Pocketful Of Sunshine,202,525848,False
925106,Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,275,958984,False
4091203,You Don't Know How It Feels,Tom Petty,Wildflowers,289,390576,False
655356162,Get the Party Started,P!nk,M!ssundaztood (Expanded Edition),191,667544,False
1025659,Uptown Girl,Billy Joel,An Innocent Man,195,840982,False
1976903157,Anti-Hero,Taylor Swift,Midnights,200,839545,False
447098092,Havana (feat. Young Thug),Camila Cabello,Camila,216,917375,False
3418046061,Mystical Magical,Benson Boone,American Heart,165,547913,False
4094789,Love Saw It,Karyn White,Karyn White,320,292293,False
7706035,I Gotta Feeling,The Black Eyed Peas,The Beginning & The Best Of The E.N.D. (International Mega-Deluxe Version),289,602859,False
1379123002,Pink Moon,Nick Drake,Pink Moon,124,631148,False
474185072,Shake It Up (2017 Remaster),The Cars,Shake It Up (Expanded Edition),211,537466,False
